Date,Product Category,Unit Cost,Unit Price,Quantity,Cost,Revenue,Profit
10/22/2015,Accessories,6.67,7,3,20,21,1
10/22/2015,Accessories,141.67,150.67,3,425,452,27
10/22/2015,Accessories,21.33,23.33,3,64,70,6
10/22/2015,Accessories,1.67,2,3,5,6,1
10/22/2015,Accessories,15,16.5,2,30,33,3
10/22/2015,Clothing,33,33,3,99,99,0
10/22/2015,Accessories,35,41,1,35,41,6
10/22/2015,Accessories,245,252,1,245,252,7
10/22/2015,Clothing,567,573,2,"1,134.00","1,146.00",12
10/22/2015,Accessories,240,237,1,240,237,-3
10/22/2015,Accessories,330,350.5,2,660,701,41
10/22/2015,Accessories,140,156.5,2,280,313,33
10/22/2015,Bikes,540,481,1,540,481,-59
10/22/2015,Accessories,114,136,2,228,272,44
10/22/2015,Accessories,120,138,1,120,138,18
10/22/2015,Bikes,"1,160.00",960.5,2,"2,320.00","1,921.00",-399
10/22/2015,Bikes,"1,147.50","1,336.00",2,"2,295.00","2,672.00",377
10/22/2015,Accessories,402.5,564.5,2,805,"1,129.00",324
10/22/2015,Accessories,26.67,35,3,80,105,25
10/22/2015,Bikes,"1,160.00","1,318.50",2,"2,320.00","2,637.00",317
10/22/2015,Accessories,170,234,1,170,234,64
10/22/2015,Accessories,15,19.5,2,30,39,9
10/22/2015,Accessories,47.5,64,2,95,128,33
10/22/2015,Accessories,53.5,60.5,2,107,121,14
10/22/2015,Accessories,2,3,1,2,3,1
10/22/2015,Bikes,180,177,3,540,531,-9
10/22/2015,Accessories,151.67,162.67,3,455,488,33
10/22/2015,Bikes,540,349,1,540,349,-191
10/22/2015,Accessories,42,43.5,2,84,87,3
10/22/2015,Clothing,444.5,632,2,889,"1,264.00",375
10/22/2015,Accessories,365,325,1,365,325,-40
10/22/2015,Bikes,814.33,758.67,3,"2,443.00","2,276.00",-167
10/22/2015,Accessories,140,162.5,2,280,325,45
10/22/2015,Bikes,814.33,740.33,3,"2,443.00","2,221.00",-222
10/22/2015,Accessories,315,318.5,2,630,637,7
10/23/2015,Clothing,90,125.5,2,180,251,71
10/23/2015,Accessories,20,24.5,2,40,49,9
10/23/2015,Accessories,13.5,15.5,2,27,31,4
10/23/2015,Accessories,20,22.67,3,60,68,8
10/23/2015,Accessories,58.33,66.33,3,175,199,24
10/23/2015,Clothing,16.67,16.33,3,50,49,-1
10/23/2015,Accessories,57.5,65,2,115,130,15
10/23/2015,Accessories,300,297,1,300,297,-3
10/23/2015,Bikes,765,802.67,3,"2,295.00","2,408.00",113
10/23/2015,Accessories,10,11,1,10,11,1
10/23/2015,Accessories,"1,210.00","1,235.00",1,"1,210.00","1,235.00",25
10/23/2015,Bikes,"2,295.00","2,260.00",1,"2,295.00","2,260.00",-35
10/23/2015,Clothing,135,149,1,135,149,14
10/23/2015,Bikes,"1,192.00","1,138.00",2,"2,384.00","2,276.00",-108
10/23/2015,Clothing,30,39,3,90,117,27
10/23/2015,Accessories,47.5,65,2,95,130,35
10/23/2015,Clothing,78,76.67,3,234,230,-4
10/23/2015,Clothing,18,17,1,18,17,-1
10/23/2015,Bikes,765,654.33,3,"2,295.00","1,963.00",-332
10/23/2015,Accessories,945,"1,061.00",1,945,"1,061.00",116
10/23/2015,Bikes,567,532.33,3,"1,701.00","1,597.00",-104
10/23/2015,Clothing,126,108.5,2,252,217,-35
10/23/2015,Accessories,57,71.67,3,171,215,44
10/23/2015,Accessories,50,61,3,150,183,33
10/23/2015,Accessories,770,945,1,770,945,175
10/23/2015,Bikes,"1,221.50","1,025.00",2,"2,443.00","2,050.00",-393
10/23/2015,Accessories,40,44,3,120,132,12
10/23/2015,Accessories,2,2,2,4,4,0
10/23/2015,Accessories,35.67,46.33,3,107,139,32
10/23/2015,Accessories,64,72,1,64,72,8
10/23/2015,Accessories,210,246,3,630,738,108
10/23/2015,Bikes,540,411,1,540,411,-129
10/23/2015,Accessories,22.5,21.5,2,45,43,-2
10/23/2015,Accessories,18.33,22.67,3,55,68,13
10/23/2015,Accessories,385,361,2,770,722,-48
10/23/2015,Accessories,105,118.67,3,315,356,41
10/23/2015,Bikes,"1,147.50","1,004.50",2,"2,295.00","2,009.00",-286
10/23/2015,Clothing,66.67,90.67,3,200,272,72
10/23/2015,Clothing,317.67,306.33,3,953,919,-34
10/23/2015,Accessories,30,31.67,3,90,95,5
10/23/2015,Accessories,60,65.5,2,120,131,11
10/23/2015,Accessories,77,85.67,3,231,257,26
10/23/2015,Accessories,22.5,21.5,2,45,43,-2
10/23/2015,Accessories,420,489,2,840,978,138
10/24/2015,Clothing,140,165,1,140,165,25
10/24/2015,Bikes,765,695.33,3,"2,295.00","2,086.00",-209
10/24/2015,Accessories,90,100.5,2,180,201,21
10/24/2015,Accessories,8,8,2,16,16,0
10/24/2015,Clothing,51,50.33,3,153,151,-2
10/24/2015,Accessories,241.67,267.67,3,725,803,78
10/24/2015,Accessories,28.33,34.33,3,85,103,18
10/24/2015,Accessories,233.33,273.67,3,700,821,121
10/24/2015,Accessories,45,60,3,135,180,45
10/24/2015,Accessories,200.67,253,3,602,759,157
10/24/2015,Accessories,201.67,218.33,3,605,655,50
10/24/2015,Clothing,81,99,2,162,198,36
10/25/2015,Accessories,420,462.5,2,840,925,85
10/25/2015,Accessories,44,60,2,88,120,32
10/25/2015,Accessories,23,30,1,23,30,7
10/25/2015,Bikes,"1,147.50","1,036.50",2,"2,295.00","2,073.00",-222
10/25/2015,Accessories,105,113,1,105,113,8
10/25/2015,Accessories,65,75,1,65,75,10
10/25/2015,Accessories,424,445.5,2,848,891,43
10/25/2015,Accessories,87.5,103,2,175,206,31
10/25/2015,Accessories,5.5,6,2,11,12,1
10/25/2015,Accessories,45,45,1,45,45,0
10/25/2015,Accessories,37.5,39,2,75,78,3
10/25/2015,Accessories,11.33,13.33,3,34,40,6
10/25/2015,Bikes,"1,120.00",969,1,"1,120.00",969,-151
10/25/2015,Clothing,108,128,1,108,128,20
10/25/2015,Bikes,"2,443.00","2,132.00",1,"2,443.00","2,132.00",-311
10/25/2015,Accessories,104,115,1,104,115,11
10/25/2015,Accessories,522,536,1,522,536,14
10/25/2015,Accessories,5.5,7,2,11,14,3
10/25/2015,Clothing,"1,400.00","1,369.00",1,"1,400.00","1,369.00",-31
10/25/2015,Clothing,99,119,1,99,119,20
10/25/2015,Accessories,420,416,2,840,832,-8
10/25/2015,Accessories,150,174,1,150,174,24
10/25/2015,Clothing,750,736,2,"1,500.00","1,472.00",-28
10/25/2015,Accessories,33.33,38.67,3,100,116,16
10/25/2015,Accessories,275.5,429,2,551,858,307
10/25/2015,Clothing,100,149,1,100,149,49
10/25/2015,Clothing,121.5,148.5,2,243,297,54
10/25/2015,Bikes,769,792,1,769,792,23
10/25/2015,Clothing,24,27.33,3,72,82,10
10/26/2015,Bikes,"2,295.00","2,675.00",1,"2,295.00","2,675.00",380
10/26/2015,Accessories,43.33,52.67,3,130,158,28
10/26/2015,Accessories,7.5,10.5,2,15,21,6
10/26/2015,Bikes,"1,160.00","1,069.50",2,"2,320.00","2,139.00",-181
10/26/2015,Clothing,243,283,2,486,566,80
10/26/2015,Clothing,216,213,2,432,426,-6
10/26/2015,Clothing,483.33,522.33,3,"1,450.00","1,567.00",117
10/26/2015,Clothing,108,103.5,2,216,207,-9
10/26/2015,Accessories,770,823,1,770,823,53
10/26/2015,Bikes,773.33,928.33,3,"2,320.00","2,785.00",465
10/26/2015,Accessories,280,369,3,840,"1,107.00",267
10/26/2015,Clothing,50,65.5,2,100,131,31
10/26/2015,Bikes,"1,147.50","1,123.50",2,"2,295.00","2,247.00",-48
10/26/2015,Accessories,30,31,1,30,31,1
10/26/2015,Bikes,773.33,818.33,3,"2,320.00","2,455.00",135
10/26/2015,Accessories,23.33,24.67,3,70,74,4
10/26/2015,Bikes,247.33,227,3,742,681,-61
10/26/2015,Accessories,87.5,95.5,2,175,191,16
10/26/2015,Accessories,10,11,1,10,11,1
10/26/2015,Accessories,6.67,7.33,3,20,22,2
10/26/2015,Bikes,"2,295.00","2,284.00",1,"2,295.00","2,284.00",-11
10/26/2015,Bikes,765,668.67,3,"2,295.00","2,006.00",-289
10/26/2015,Bikes,814.33,654.33,3,"2,443.00","1,963.00",-480
10/26/2015,Accessories,4,3.33,3,12,10,-2
10/26/2015,Clothing,66,51.33,3,198,154,-44
10/26/2015,Accessories,560,698,1,560,698,138
10/26/2015,Clothing,69,51.33,3,207,154,-53
10/26/2015,Accessories,172,199,1,172,199,27
10/26/2015,Accessories,23,20,1,23,20,-3
10/26/2015,Bikes,371,344,2,742,688,-54
10/26/2015,Accessories,87,96,1,87,96,9
10/26/2015,Accessories,140,150,1,140,150,10
10/26/2015,Accessories,175,203.5,2,350,407,57
10/26/2015,Accessories,303.33,330,3,910,990,80
10/27/2015,Accessories,83.33,86.33,3,250,259,9
10/27/2015,Accessories,27,29,1,27,29,2
10/27/2015,Accessories,251.33,302.33,3,754,907,153
10/27/2015,Accessories,12.5,13.5,2,25,27,2
10/27/2015,Clothing,300,342.67,3,900,"1,028.00",128
10/27/2015,Clothing,72,73,1,72,73,1
10/27/2015,Bikes,773.33,835.33,3,"2,320.00","2,506.00",186
10/27/2015,Clothing,216,265,1,216,265,49
10/27/2015,Clothing,150,178,1,150,178,28
10/27/2015,Bikes,"2,443.00","2,477.00",1,"2,443.00","2,477.00",34
10/27/2015,Accessories,326,355.5,2,652,711,59
10/27/2015,Accessories,6.67,7.67,3,20,23,3
10/27/2015,Clothing,135,132,1,135,132,-3
10/27/2015,Clothing,50,50,1,50,50,0
10/27/2015,Bikes,"1,192.00","1,260.50",2,"2,384.00","2,521.00",137
10/27/2015,Accessories,117,154.5,2,234,309,75
10/27/2015,Accessories,30,42.33,3,90,127,37
10/27/2015,Bikes,565,524,1,565,524,-41
10/27/2015,Accessories,735,602,1,735,602,-133
10/27/2015,Accessories,301,348,1,301,348,47
10/27/2015,Accessories,8.33,9,3,25,27,2
10/27/2015,Accessories,58,82,2,116,164,48
10/27/2015,Accessories,62.5,51.5,2,125,103,-22
10/27/2015,Accessories,18,23,1,18,23,5
10/28/2015,Accessories,117,146,1,117,146,29
10/28/2015,Accessories,120,136,1,120,136,16
10/28/2015,Bikes,765,695.67,3,"2,295.00","2,087.00",-208
10/28/2015,Clothing,243,262,2,486,524,38
10/28/2015,Bikes,765,818,3,"2,295.00","2,454.00",159
10/28/2015,Accessories,455,539.5,2,910,"1,079.00",169
10/28/2015,Accessories,145,147,1,145,147,2
10/28/2015,Clothing,400,456,3,"1,200.00","1,368.00",168
10/28/2015,Accessories,12,14,2,24,28,4
10/28/2015,Accessories,375,389,2,750,778,28
10/28/2015,Accessories,3.33,3.67,3,10,11,1
10/28/2015,Accessories,420,432,1,420,432,12
10/28/2015,Accessories,980,"1,034.00",1,980,"1,034.00",54
10/28/2015,Bikes,"1,215.00","1,284.00",1,"1,215.00","1,284.00",69
10/28/2015,Clothing,567,671,2,"1,134.00","1,342.00",208
10/28/2015,Bikes,"2,295.00","2,156.00",1,"2,295.00","2,156.00",-139
10/28/2015,Accessories,490,581,1,490,581,91
10/28/2015,Accessories,28.33,33.33,3,85,100,15
10/28/2015,Bikes,794.67,734.67,3,"2,384.00","2,204.00",-180
10/28/2015,Bikes,814.33,800,3,"2,443.00","2,400.00",-43
10/28/2015,Accessories,195.67,216.67,3,587,650,63
10/28/2015,Accessories,455,503,1,455,503,48
10/28/2015,Clothing,36,32,1,36,32,-4
10/28/2015,Accessories,21.33,18.67,3,64,56,-8
10/28/2015,Accessories,8.33,9.67,3,25,29,4
10/28/2015,Accessories,80,108,1,80,108,28
10/28/2015,Bikes,607.5,641,2,"1,215.00","1,282.00",67
10/28/2015,Clothing,490,655,3,"1,470.00","1,965.00",495
10/28/2015,Clothing,54,51.5,2,108,103,-5
10/28/2015,Accessories,228.33,225.67,3,685,677,-8
10/28/2015,Accessories,22.67,23.33,3,68,70,2
10/28/2015,Accessories,11,13,1,11,13,2
10/29/2015,Accessories,45,49.5,2,90,99,9
10/29/2015,Accessories,350,393.5,2,700,787,87
10/29/2015,Accessories,36.67,39,3,110,117,7
10/29/2015,Accessories,630,646,1,630,646,16
10/29/2015,Accessories,50,59.5,2,100,119,19
10/29/2015,Clothing,75,76.33,3,225,229,4
10/29/2015,Bikes,"1,160.00","1,225.50",2,"2,320.00","2,451.00",131
10/29/2015,Accessories,186.67,216,3,560,648,88
10/29/2015,Accessories,99.5,113,2,199,226,27
10/29/2015,Accessories,2.67,2.67,3,8,8,0
10/29/2015,Accessories,472.5,598,2,945,"1,196.00",251
10/29/2015,Accessories,455,476,1,455,476,21
10/29/2015,Accessories,172,175.33,3,516,526,10
10/29/2015,Accessories,16.67,17.33,3,50,52,2
10/29/2015,Bikes,180,174.67,3,540,524,-16
10/29/2015,Accessories,385,292,1,385,292,-93
10/29/2015,Bikes,"1,221.50","1,114.00",2,"2,443.00","2,228.00",-215
10/29/2015,Accessories,37.5,42,2,75,84,9
10/29/2015,Accessories,27.5,34.5,2,55,69,14
10/29/2015,Accessories,10,10,1,10,10,0
10/29/2015,Accessories,366.67,372.33,3,"1,100.00","1,117.00",17
10/29/2015,Accessories,31.67,37,3,95,111,16
10/29/2015,Accessories,19,25,3,57,75,18
10/29/2015,Accessories,23,24,3,69,72,3
10/29/2015,Clothing,24,22.33,3,72,67,-5
10/30/2015,Accessories,507.5,508,2,"1,015.00","1,016.00",1
10/30/2015,Bikes,180,183.67,3,540,551,11
10/30/2015,Clothing,18,21,3,54,63,9
10/30/2015,Accessories,350,413.67,3,"1,050.00","1,241.00",191
10/30/2015,Accessories,13.33,13.33,3,40,40,0
10/30/2015,Clothing,49.5,47,2,99,94,-5
10/30/2015,Accessories,420,421,2,840,842,2
10/30/2015,Bikes,373.33,369.67,3,"1,120.00","1,109.00",-11
10/30/2015,Bikes,180,225.33,3,540,676,136
10/30/2015,Accessories,36,49,2,72,98,26
10/30/2015,Accessories,11.67,16.67,3,35,50,15
10/30/2015,Accessories,63.67,87,3,191,261,70
10/30/2015,Bikes,"2,295.00","1,942.00",1,"2,295.00","1,942.00",-353
10/30/2015,Accessories,50,60,2,100,120,20
10/30/2015,Accessories,41.67,44.33,3,125,133,8
10/30/2015,Accessories,350,368,1,350,368,18
10/30/2015,Bikes,769,631,1,769,631,-138
10/30/2015,Accessories,16.5,20.5,2,33,41,8
10/30/2015,Clothing,378,395.33,3,"1,134.00","1,186.00",52
10/30/2015,Bikes,"1,160.00","1,243.00",2,"2,320.00","2,486.00",166
10/30/2015,Accessories,17.5,15,2,35,30,-5
10/30/2015,Accessories,6.67,8,3,20,24,4
10/30/2015,Accessories,402.5,313.5,2,805,627,-178
10/30/2015,Accessories,280,367,1,280,367,87
10/30/2015,Clothing,500,381,2,"1,000.00",762,-238
10/30/2015,Bikes,"1,192.00",817,2,"2,384.00","1,634.00",-750
10/30/2015,Bikes,371,279.5,2,742,559,-183
10/30/2015,Accessories,151.67,177.67,3,455,533,78
10/30/2015,Bikes,270,297,2,540,594,54
10/30/2015,Accessories,120,96,1,120,96,-24
10/30/2015,Accessories,108,111,2,216,222,6
10/30/2015,Accessories,262.5,289.5,2,525,579,54
10/31/2015,Accessories,163.33,173.33,3,490,520,30
10/31/2015,Accessories,42.5,47,2,85,94,9
10/31/2015,Accessories,18.5,20.5,2,37,41,4
10/31/2015,Accessories,437.5,441.5,2,875,883,8
10/31/2015,Accessories,367.5,452.5,2,735,905,170
10/31/2015,Bikes,773.33,704.33,3,"2,320.00","2,113.00",-207
10/31/2015,Accessories,21.33,25,3,64,75,11
10/31/2015,Bikes,794.67,678.33,3,"2,384.00","2,035.00",-349
10/31/2015,Accessories,26.67,34.67,3,80,104,24
10/31/2015,Accessories,35,48,1,35,48,13
10/31/2015,Clothing,918,961,1,918,961,43
10/31/2015,Clothing,103.5,147,2,207,294,87
10/31/2015,Bikes,540,475,1,540,475,-65
10/31/2015,Bikes,"1,147.50","1,246.00",2,"2,295.00","2,492.00",197
10/31/2015,Accessories,46.67,61,3,140,183,43
10/31/2015,Accessories,163.33,202.67,3,490,608,118
10/31/2015,Accessories,175,219.67,3,525,659,134
10/31/2015,Clothing,135,162.5,2,270,325,55
10/31/2015,Accessories,150,193.5,2,300,387,87
10/31/2015,Accessories,291.67,312,3,875,936,61
10/31/2015,Accessories,20,23,3,60,69,9
10/31/2015,Clothing,210,251.67,3,630,755,125
10/31/2015,Bikes,371,363,2,742,726,-16
10/31/2015,Accessories,260,298,1,260,298,38
10/31/2015,Accessories,70,75,1,70,75,5
10/31/2015,Accessories,135,155,1,135,155,20
11/1/2015,Accessories,192.5,213.5,2,385,427,42
11/1/2015,Accessories,38.33,43.33,3,115,130,15
11/1/2015,Accessories,151.67,170,3,455,510,55
11/1/2015,Accessories,32,35,1,32,35,3
11/1/2015,Accessories,21.33,24,3,64,72,8
11/1/2015,Bikes,"2,320.00","2,214.00",1,"2,320.00","2,214.00",-106
11/1/2015,Clothing,243,245,1,243,245,2
11/1/2015,Clothing,54,61.5,2,108,123,15
11/1/2015,Accessories,26.67,33,3,80,99,19
11/1/2015,Accessories,140,170,1,140,170,30
11/1/2015,Accessories,45,52,1,45,52,7
11/1/2015,Accessories,348,475,2,696,950,254
11/1/2015,Clothing,254,286.33,3,762,859,97
11/1/2015,Bikes,"2,384.00","1,897.00",1,"2,384.00","1,897.00",-487
11/1/2015,Accessories,151.67,139,3,455,417,-38
11/1/2015,Accessories,125,91.33,3,375,274,-101
11/2/2015,Accessories,27,30,1,27,30,3
11/2/2015,Bikes,794.67,931.33,3,"2,384.00","2,794.00",410
11/2/2015,Clothing,36,45.67,3,108,137,29
11/2/2015,Bikes,"2,320.00","2,701.00",1,"2,320.00","2,701.00",381
11/2/2015,Accessories,7,7.5,2,14,15,1
11/2/2015,Bikes,247.33,248.33,3,742,745,3
11/2/2015,Accessories,420,478,2,840,956,116
11/2/2015,Clothing,225,284,2,450,568,118
11/2/2015,Bikes,"2,443.00","1,959.00",1,"2,443.00","1,959.00",-484
11/2/2015,Accessories,146.5,184.5,2,293,369,76
11/2/2015,Accessories,52.5,61.5,2,105,123,18
11/2/2015,Bikes,765,704.33,3,"2,295.00","2,113.00",-182
11/2/2015,Bikes,"2,320.00","1,998.00",1,"2,320.00","1,998.00",-322
11/2/2015,Bikes,"1,160.00","1,075.00",2,"2,320.00","2,150.00",-170
11/2/2015,Accessories,15,16,1,15,16,1
11/2/2015,Accessories,300,338,1,300,338,38
11/2/2015,Accessories,37.5,43,2,75,86,11
11/2/2015,Accessories,13.33,14,3,40,42,2
11/2/2015,Bikes,384.5,392.5,2,769,785,16
11/2/2015,Clothing,606.67,688.33,3,"1,820.00","2,065.00",245
11/2/2015,Accessories,81,74,1,81,74,-7
11/2/2015,Accessories,140,184,1,140,184,44
11/2/2015,Bikes,765,857.67,3,"2,295.00","2,573.00",278
11/2/2015,Accessories,115,141,2,230,282,52
11/2/2015,Accessories,20,19,1,20,19,-1
11/2/2015,Accessories,490,492.5,2,980,985,5
11/2/2015,Clothing,945,"1,283.50",2,"1,890.00","2,567.00",677
11/2/2015,Accessories,30,38.33,3,90,115,25
11/2/2015,Accessories,268.33,322.33,3,805,967,162
11/2/2015,Accessories,652,695,1,652,695,43
11/2/2015,Accessories,16,18,1,16,18,2
11/3/2015,Accessories,15,16,1,15,16,1
11/3/2015,Accessories,157.5,178,2,315,356,41
11/3/2015,Accessories,183,181,1,183,181,-2
11/3/2015,Accessories,159.5,194.5,2,319,389,70
11/3/2015,Accessories,93.33,94.33,3,280,283,3
11/3/2015,Accessories,55,56,1,55,56,1
11/3/2015,Clothing,135,139.5,2,270,279,9
11/3/2015,Accessories,105,116,1,105,116,11
11/3/2015,Accessories,455,505,1,455,505,50
11/3/2015,Accessories,73.33,98,3,220,294,74
11/3/2015,Clothing,76.5,109.5,2,153,219,66
11/3/2015,Accessories,25,34,3,75,102,27
11/3/2015,Accessories,525,636,1,525,636,111
11/3/2015,Accessories,980,"1,021.00",1,980,"1,021.00",41
11/3/2015,Accessories,43.33,49.33,3,130,148,18
11/3/2015,Clothing,63,68,1,63,68,5
11/3/2015,Clothing,25,24,2,50,48,-2
11/3/2015,Bikes,"2,295.00","2,069.00",1,"2,295.00","2,069.00",-226
11/3/2015,Bikes,"1,147.50","1,045.00",2,"2,295.00","2,090.00",-205
11/3/2015,Accessories,105,110,1,105,110,5
11/3/2015,Accessories,870,886,1,870,886,16
11/3/2015,Accessories,1.67,1.67,3,5,5,0
11/3/2015,Bikes,"1,147.50","1,322.00",2,"2,295.00","2,644.00",349
11/3/2015,Bikes,188.33,183,3,565,549,-16
11/3/2015,Accessories,80,89.33,3,240,268,28
11/3/2015,Accessories,60,69,1,60,69,9
11/3/2015,Accessories,230,316.33,3,690,949,259
11/3/2015,Accessories,21,27,1,21,27,6
11/3/2015,Accessories,795,936.5,2,"1,590.00","1,873.00",283
11/3/2015,Clothing,630,682,3,"1,890.00","2,046.00",156
11/3/2015,Accessories,72.5,78.5,2,145,157,12
11/3/2015,Accessories,507.5,554,2,"1,015.00","1,108.00",93
11/3/2015,Accessories,455,469,1,455,469,14
11/3/2015,Bikes,773.33,698,3,"2,320.00","2,094.00",-226
11/3/2015,Accessories,56.67,67.33,3,170,202,32
11/4/2015,Bikes,607.5,760,2,"1,215.00","1,520.00",305
11/4/2015,Accessories,42.5,50.5,2,85,101,16
11/4/2015,Accessories,232,247,2,464,494,30
11/4/2015,Accessories,525,653.5,2,"1,050.00","1,307.00",257
11/4/2015,Accessories,70,81,1,70,81,11
11/4/2015,Accessories,23.33,26.33,3,70,79,9
11/4/2015,Accessories,14.67,14.33,3,44,43,-1
11/4/2015,Bikes,540,453,1,540,453,-87
11/4/2015,Bikes,371,346.5,2,742,693,-49
11/4/2015,Accessories,24,29,2,48,58,10
11/4/2015,Accessories,525,566,1,525,566,41
11/4/2015,Bikes,"1,160.00","1,073.50",2,"2,320.00","2,147.00",-173
11/4/2015,Accessories,100,106,2,200,212,12
11/4/2015,Accessories,40,47.5,2,80,95,15
11/4/2015,Accessories,93.33,111.67,3,280,335,55
11/4/2015,Bikes,"1,120.00",966,1,"1,120.00",966,-154
11/4/2015,Clothing,400,399,1,400,399,-1
11/4/2015,Accessories,76,88,3,228,264,36
11/4/2015,Accessories,50,56,1,50,56,6
11/4/2015,Accessories,7.5,8,2,15,16,1
11/4/2015,Accessories,275.5,315.5,2,551,631,80
11/4/2015,Accessories,46.67,45,3,140,135,-5
11/4/2015,Accessories,16.67,14,3,50,42,-8
11/4/2015,Clothing,162,155,1,162,155,-7
11/4/2015,Bikes,540,663,1,540,663,123
11/4/2015,Accessories,50,71,2,100,142,42
11/4/2015,Accessories,182.5,223,2,365,446,81
11/4/2015,Accessories,163.33,224.67,3,490,674,184
11/5/2015,Accessories,55,63.5,2,110,127,17
11/5/2015,Bikes,"1,120.00","1,062.00",1,"1,120.00","1,062.00",-58
11/5/2015,Bikes,"1,147.50","1,002.00",2,"2,295.00","2,004.00",-291
11/5/2015,Accessories,105,117.67,3,315,353,38
11/5/2015,Accessories,25,24.5,2,50,49,-1
11/5/2015,Accessories,256.67,292,3,770,876,106
11/5/2015,Clothing,198,187,1,198,187,-11
11/5/2015,Accessories,75,83,1,75,83,8
11/5/2015,Accessories,315,373.33,3,945,"1,120.00",175
11/5/2015,Accessories,770,906,1,770,906,136
11/5/2015,Accessories,64.33,76.67,3,193,230,37
11/5/2015,Accessories,44,48,1,44,48,4
11/5/2015,Accessories,150,196,2,300,392,92
11/5/2015,Accessories,55,68,2,110,136,26
11/5/2015,Accessories,660,657,1,660,657,-3
11/5/2015,Bikes,765,755.67,3,"2,295.00","2,267.00",-28
11/5/2015,Accessories,157.5,174,2,315,348,33
11/5/2015,Bikes,188.33,177.67,3,565,533,-32
11/5/2015,Bikes,"2,320.00","2,352.00",1,"2,320.00","2,352.00",32
11/5/2015,Bikes,270,308,2,540,616,76
11/5/2015,Clothing,261,181,1,261,181,-80
11/5/2015,Accessories,122.5,129.5,2,245,259,14
11/5/2015,Accessories,216.67,226.33,3,650,679,29
11/5/2015,Accessories,62,62,1,62,62,0
11/5/2015,Bikes,"1,160.00","1,044.00",2,"2,320.00","2,088.00",-232
11/5/2015,Accessories,186.67,189,3,560,567,7
11/6/2015,Bikes,540,444,1,540,444,-96
11/6/2015,Accessories,108,97,1,108,97,-11
11/6/2015,Bikes,773.33,655.33,3,"2,320.00","1,966.00",-354
11/6/2015,Accessories,30,33,2,60,66,6
11/6/2015,Accessories,105,112,1,105,112,7
11/6/2015,Accessories,35,38.33,3,105,115,10
11/6/2015,Clothing,483.33,460,3,"1,450.00","1,380.00",-70
11/6/2015,Clothing,57,58.33,3,171,175,4
11/6/2015,Bikes,256.33,312.33,3,769,937,168
11/6/2015,Bikes,814.33,735.33,3,"2,443.00","2,206.00",-237
11/6/2015,Clothing,105,82,2,210,164,-46
11/6/2015,Clothing,"1,566.00","1,618.00",1,"1,566.00","1,618.00",52
11/6/2015,Bikes,270,326,2,540,652,112
11/6/2015,Accessories,14.33,17.33,3,43,52,9
11/6/2015,Accessories,93.33,91.67,3,280,275,-5
11/6/2015,Accessories,65,48,1,65,48,-17
11/6/2015,Clothing,72,101,1,72,101,29
11/6/2015,Accessories,200.67,214.33,3,602,643,41
11/6/2015,Accessories,12.33,13.67,3,37,41,4
11/6/2015,Clothing,245,273,2,490,546,56
11/7/2015,Bikes,270,256,2,540,512,-28
11/7/2015,Accessories,227.5,281.5,2,455,563,108
11/7/2015,Accessories,2,2.5,2,4,5,1
11/7/2015,Accessories,391,425,2,782,850,68
11/7/2015,Accessories,18.5,19,2,37,38,1
11/7/2015,Clothing,50,53,1,50,53,3
11/7/2015,Accessories,455,523.5,2,910,"1,047.00",137
11/7/2015,Accessories,145,167,1,145,167,22
11/7/2015,Accessories,27.5,30.5,2,55,61,6
11/7/2015,Clothing,183.33,216,3,550,648,98
11/7/2015,Accessories,70,104.5,2,140,209,69
11/7/2015,Bikes,"2,320.00","1,925.00",1,"2,320.00","1,925.00",-395
11/7/2015,Bikes,373.33,438.33,3,"1,120.00","1,315.00",195
11/7/2015,Accessories,595,792,1,595,792,197
11/7/2015,Accessories,135,148,1,135,148,13
11/7/2015,Accessories,108.33,114.67,3,325,344,19
11/7/2015,Accessories,21,24,1,21,24,3
11/7/2015,Accessories,55,77,2,110,154,44
11/7/2015,Accessories,350,465.5,2,700,931,231
11/7/2015,Accessories,245,270,1,245,270,25
11/7/2015,Accessories,332.5,389.5,2,665,779,114
11/7/2015,Accessories,16.67,20,3,50,60,10
11/7/2015,Accessories,291.67,307.67,3,875,923,48
11/7/2015,Accessories,13.67,16.67,3,41,50,9
