Product Category,Sub Category,Unit Cost,Unit Price
Accessories,Bottles and Cages,15,16.67
Bikes,Road Bikes,567,506.67
Bikes,Mountain Bikes,384.5,386.5
Accessories,Bottles and Cages,45,47
Bikes,Touring Bikes,"1,192.00","1,393.50"
Clothing,Caps,135,160
Clothing,Jerseys,"1,566.00","1,780.00"
Clothing,Jerseys,783,907
Accessories,Bottles and Cages,67.5,76
Accessories,Tires and Tubes,65,74
Accessories,Tires and Tubes,62.5,75.5
Bikes,Touring Bikes,794.67,736
Accessories,Bottles and Cages,81,82
Bikes,Mountain Bikes,"1,160.00","1,099.00"
Bikes,Mountain Bikes,256.33,255
Accessories,Helmets,11.67,12.67
Accessories,Tires and Tubes,120,149
Accessories,Tires and Tubes,"1,050.00","1,531.00"
Accessories,Tires and Tubes,1.67,2
Accessories,Tires and Tubes,105,110
Bikes,Road Bikes,814.33,698.33
Accessories,Bottles and Cages,15,14.33
Accessories,Bottles and Cages,15,17
Bikes,Road Bikes,567,470.33
Clothing,Jerseys,"1,566.00","1,719.00"
Accessories,Tires and Tubes,114,127
Accessories,Tires and Tubes,1.33,1.33
Accessories,Helmets,437.5,488.5
Accessories,Tires and Tubes,116.67,136
Accessories,Tires and Tubes,60,69
Accessories,Tires and Tubes,104,116
Accessories,Bike Stands,477,488
Accessories,Helmets,163.33,202
Clothing,Caps,135,158.5
Accessories,Bottles and Cages,96.67,110
Accessories,Bottles and Cages,75,79
Accessories,Helmets,233.33,265.33
Bikes,Mountain Bikes,"1,160.00","1,176.50"
Clothing,Jerseys,375,421
Accessories,Tires and Tubes,58,78
Accessories,Tires and Tubes,16.67,22.67
Accessories,Tires and Tubes,3.33,3.33
Accessories,Tires and Tubes,"1,015.00","1,156.00"
Bikes,Mountain Bikes,565,435
Accessories,Tires and Tubes,26.67,40.67
Accessories,Helmets,58.33,70.33
Accessories,Bike Stands,53,59
Clothing,Shorts,116.67,136.67
Accessories,Bottles and Cages,60,68.33
Accessories,Bottles and Cages,95,98
Bikes,Touring Bikes,"2,384.00","2,812.00"
Accessories,Bottles and Cages,30,43.33
Accessories,Bottles and Cages,9,11.33
Accessories,Tires and Tubes,425,444
Accessories,Tires and Tubes,3.67,4.33
Clothing,Jerseys,400,563.5
Bikes,Mountain Bikes,"1,160.00",970
Accessories,Tires and Tubes,30,30
Accessories,Tires and Tubes,0.67,1
Accessories,Helmets,350,388
Clothing,Jerseys,"1,500.00","1,587.00"
Clothing,Socks,87,96.33
Accessories,Tires and Tubes,37.5,43.5
Accessories,Tires and Tubes,85,90
Clothing,Jerseys,486,519
Accessories,Tires and Tubes,225.5,242.5
Bikes,Mountain Bikes,773.33,654.67
Bikes,Mountain Bikes,773.33,763.33
Bikes,Road Bikes,560,564
Bikes,Touring Bikes,"2,384.00","2,021.00"
Accessories,Tires and Tubes,12.5,18
Accessories,Tires and Tubes,783,726
Clothing,Jerseys,54,78.5
Accessories,Tires and Tubes,10,11
Accessories,Tires and Tubes,424,445
Accessories,Tires and Tubes,30,35
Accessories,Tires and Tubes,33,34.5
Bikes,Road Bikes,540,443
Bikes,Road Bikes,270,280
Accessories,Bottles and Cages,10,10.67
Accessories,Bottles and Cages,57,62.33
Accessories,Tires and Tubes,92,106
Accessories,Helmets,186.67,207
Accessories,Tires and Tubes,22.5,29
Accessories,Tires and Tubes,319,418
Accessories,Helmets,210,282.5
Accessories,Tires and Tubes,100,121
Accessories,Tires and Tubes,4.5,6
Bikes,Mountain Bikes,"1,147.50",938
Accessories,Cleaners,28,32.5
Accessories,Tires and Tubes,50,53
Accessories,Tires and Tubes,60,71.5
Accessories,Tires and Tubes,0.67,0.67
Accessories,Bottles and Cages,72,97
Accessories,Bottles and Cages,47.5,60.5
Bikes,Mountain Bikes,"1,160.00","1,186.50"
Accessories,Bottles and Cages,35,37.5
Accessories,Bottles and Cages,40,43.33
Clothing,Caps,207,235
Accessories,Helmets,11.67,12.33
Bikes,Road Bikes,"1,221.50","1,436.00"
Clothing,Vests,"1,016.00","1,055.00"
Accessories,Tires and Tubes,367.5,409.5
Accessories,Tires and Tubes,46.67,54.67
Accessories,Helmets,105,107
Clothing,Jerseys,702,788
Accessories,Tires and Tubes,348,365
Accessories,Tires and Tubes,150,172
Accessories,Tires and Tubes,16.67,18.67
Clothing,Vests,254,288.5
Clothing,Caps,90,104.33
Clothing,Jerseys,950,925
Clothing,Jerseys,"1,250.00","1,604.00"
Bikes,Mountain Bikes,282.5,273.5
Clothing,Caps,3,3.33
Bikes,Mountain Bikes,765,771.67
Accessories,Helmets,490,523.5
Clothing,Caps,31.5,36
Bikes,Road Bikes,"1,221.50","1,133.00"
Accessories,Tires and Tubes,141.33,104.33
Clothing,Caps,162,135
Accessories,Hydration Packs,495,676
Clothing,Socks,27,24.67
Accessories,Bottles and Cages,150,159
Accessories,Tires and Tubes,258,227
Accessories,Tires and Tubes,8,10
Accessories,Tires and Tubes,10.5,15
Accessories,Tires and Tubes,34,45
Accessories,Tires and Tubes,93,133
Accessories,Tires and Tubes,3,4
Bikes,Road Bikes,850.5,788
Bikes,Road Bikes,540,588
Accessories,Bottles and Cages,140,167
Bikes,Mountain Bikes,"2,295.00","2,552.00"
Accessories,Bottles and Cages,110,146
Accessories,Bottles and Cages,55,73
Bikes,Mountain Bikes,"1,160.00","1,054.00"
Bikes,Mountain Bikes,"2,320.00","2,713.00"
Accessories,Bottles and Cages,76.67,80.67
Accessories,Bottles and Cages,30,32
Bikes,Mountain Bikes,282.5,285
Bikes,Touring Bikes,"2,384.00","2,083.00"
Bikes,Mountain Bikes,765,739.67
Bikes,Mountain Bikes,"2,320.00","2,763.00"
Accessories,Hydration Packs,550,745
Accessories,Tires and Tubes,108.67,113.33
Accessories,Tires and Tubes,54,72.5
Accessories,Bottles and Cages,170,166
Accessories,Bottles and Cages,21.67,22.33
Accessories,Tires and Tubes,60,70.5
Accessories,Tires and Tubes,125,130
Accessories,Helmets,140,143
Bikes,Mountain Bikes,"1,160.00","1,005.00"
Accessories,Tires and Tubes,595,668
Accessories,Tires and Tubes,80,83
Accessories,Helmets,140,152.33
Accessories,Cleaners,32,33
Clothing,Vests,698.5,738
Clothing,Caps,63,63
Accessories,Helmets,840,737
Accessories,Tires and Tubes,180,198.33
Clothing,Jerseys,"1,500.00","1,633.00"
Bikes,Mountain Bikes,"2,295.00","2,272.00"
Accessories,Helmets,210,230.5
Accessories,Tires and Tubes,350,363.5
Accessories,Tires and Tubes,60,62.5
Bikes,Mountain Bikes,765,647.67
Bikes,Mountain Bikes,773.33,682
Accessories,Tires and Tubes,76,85
Accessories,Helmets,221.67,251
Accessories,Tires and Tubes,120,131
Accessories,Tires and Tubes,38.33,51.67
Accessories,Hydration Packs,605,724
Accessories,Hydration Packs,275,250
Accessories,Bottles and Cages,90,97.67
Bikes,Mountain Bikes,256.33,212.67
Accessories,Tires and Tubes,245,242.5
Accessories,Tires and Tubes,67.5,68.5
Accessories,Helmets,256.67,271.67
Accessories,Tires and Tubes,32.5,46
Accessories,Tires and Tubes,24,32.5
Accessories,Tires and Tubes,40,45
Accessories,Tires and Tubes,489,564
Bikes,Road Bikes,180,156
Accessories,Helmets,245,246.67
Accessories,Hydration Packs,238.33,268
Accessories,Tires and Tubes,522,558
Bikes,Road Bikes,"2,443.00","2,927.00"
Clothing,Jerseys,783,873
Accessories,Helmets,105,108
Bikes,Road Bikes,814.33,655
Clothing,Jerseys,950,"1,127.00"
Bikes,Mountain Bikes,"1,160.00","1,276.00"
Bikes,Mountain Bikes,773.33,691.33
Accessories,Tires and Tubes,493,507
Accessories,Tires and Tubes,20,21.5
Accessories,Tires and Tubes,16,17.33
Bikes,Mountain Bikes,282.5,244
Bikes,Touring Bikes,"1,192.00","1,286.50"
Accessories,Bottles and Cages,67.5,80
Accessories,Bottles and Cages,46.67,51.67
Accessories,Helmets,875,958
Bikes,Road Bikes,814.33,900
Accessories,Helmets,70,72
Clothing,Jerseys,"1,150.00","1,138.00"
Accessories,Helmets,630,670
Clothing,Jerseys,324,261.5
Bikes,Road Bikes,"1,701.00","1,843.00"
Accessories,Helmets,58.33,44.33
Accessories,Tires and Tubes,290,445.67
Accessories,Tires and Tubes,57.5,48.5
Accessories,Tires and Tubes,125,137
Accessories,Tires and Tubes,315,362
Clothing,Shorts,326.67,408
Accessories,Tires and Tubes,60,62
Bikes,Road Bikes,373.33,369
Accessories,Bottles and Cages,189,179
Accessories,Bottles and Cages,6.67,7
Accessories,Tires and Tubes,141.67,150.67
Accessories,Tires and Tubes,21.33,23.33
Accessories,Tires and Tubes,1.67,2
Accessories,Tires and Tubes,15,16.5
Clothing,Caps,33,33
Accessories,Helmets,35,41
Accessories,Helmets,245,252
Clothing,Jerseys,567,573
Accessories,Bottles and Cages,240,237
Accessories,Hydration Packs,330,350.5
Accessories,Tires and Tubes,140,156.5
Bikes,Road Bikes,540,481
Accessories,Tires and Tubes,114,136
Accessories,Tires and Tubes,120,138
Bikes,Mountain Bikes,"1,160.00",960.5
Bikes,Mountain Bikes,"1,147.50","1,336.00"
Accessories,Tires and Tubes,402.5,564.5
Accessories,Tires and Tubes,26.67,35
Bikes,Mountain Bikes,"1,160.00","1,318.50"
Accessories,Bottles and Cages,170,234
Accessories,Bottles and Cages,15,19.5
Accessories,Cleaners,47.5,64
Accessories,Tires and Tubes,53.5,60.5
Accessories,Tires and Tubes,2,3
Bikes,Road Bikes,180,177
Accessories,Helmets,151.67,162.67
Bikes,Road Bikes,540,349
Accessories,Tires and Tubes,42,43.5
Clothing,Vests,444.5,632
Accessories,Tires and Tubes,365,325
Bikes,Road Bikes,814.33,758.67
Accessories,Helmets,140,162.5
Bikes,Road Bikes,814.33,740.33
Accessories,Helmets,315,318.5
Clothing,Caps,90,125.5
Accessories,Bottles and Cages,20,24.5
Accessories,Bottles and Cages,13.5,15.5
Accessories,Tires and Tubes,20,22.67
Accessories,Tires and Tubes,58.33,66.33
Clothing,Jerseys,16.67,16.33
Accessories,Bottles and Cages,57.5,65
Accessories,Bottles and Cages,300,297
Bikes,Mountain Bikes,765,802.67
Accessories,Bottles and Cages,10,11
Accessories,Hydration Packs,"1,210.00","1,235.00"
Bikes,Mountain Bikes,"2,295.00","2,260.00"
Clothing,Socks,135,149
Bikes,Touring Bikes,"1,192.00","1,138.00"
Clothing,Socks,30,39
Accessories,Bottles and Cages,47.5,65
Clothing,Socks,78,76.67
Clothing,Caps,18,17
Bikes,Mountain Bikes,765,654.33
Accessories,Helmets,945,"1,061.00"
Bikes,Road Bikes,567,532.33
Clothing,Caps,126,108.5
Accessories,Bottles and Cages,57,71.67
Accessories,Bottles and Cages,50,61
Accessories,Helmets,770,945
Bikes,Road Bikes,"1,221.50","1,025.00"
Accessories,Bottles and Cages,40,44
Accessories,Tires and Tubes,2,2
Accessories,Tires and Tubes,35.67,46.33
Accessories,Tires and Tubes,64,72
Accessories,Helmets,210,246
Bikes,Road Bikes,540,411
Accessories,Bottles and Cages,22.5,21.5
Accessories,Bottles and Cages,18.33,22.67
Accessories,Helmets,385,361
Accessories,Helmets,105,118.67
Bikes,Mountain Bikes,"1,147.50","1,004.50"
Clothing,Jerseys,66.67,90.67
Clothing,Vests,317.67,306.33
Accessories,Bottles and Cages,30,31.67
Accessories,Bottles and Cages,60,65.5
Accessories,Cleaners,77,85.67
Accessories,Tires and Tubes,22.5,21.5
Accessories,Helmets,420,489
Clothing,Shorts,140,165
Bikes,Mountain Bikes,765,695.33
Accessories,Tires and Tubes,90,100.5
Accessories,Tires and Tubes,8,8
Clothing,Caps,51,50.33
Accessories,Tires and Tubes,241.67,267.67
Accessories,Tires and Tubes,28.33,34.33
Accessories,Helmets,233.33,273.67
Accessories,Bottles and Cages,45,60
Accessories,Tires and Tubes,200.67,253
Accessories,Hydration Packs,201.67,218.33
Clothing,Socks,81,99
Accessories,Helmets,420,462.5
Accessories,Tires and Tubes,44,60
Accessories,Tires and Tubes,23,30
Bikes,Mountain Bikes,"1,147.50","1,036.50"
Accessories,Tires and Tubes,105,113
Accessories,Tires and Tubes,65,75
Accessories,Tires and Tubes,424,445.5
Accessories,Tires and Tubes,87.5,103
Accessories,Tires and Tubes,5.5,6
Accessories,Bottles and Cages,45,45
Accessories,Tires and Tubes,37.5,39
Accessories,Tires and Tubes,11.33,13.33
Bikes,Road Bikes,"1,120.00",969
Clothing,Jerseys,108,128
Bikes,Road Bikes,"2,443.00","2,132.00"
Accessories,Tires and Tubes,104,115
Accessories,Tires and Tubes,522,536
Accessories,Tires and Tubes,5.5,7
Clothing,Jerseys,"1,400.00","1,369.00"
Clothing,Caps,99,119
Accessories,Tires and Tubes,420,416
Accessories,Tires and Tubes,150,174
Clothing,Jerseys,750,736
Accessories,Tires and Tubes,33.33,38.67
Accessories,Tires and Tubes,275.5,429
Clothing,Jerseys,100,149
Clothing,Caps,121.5,148.5
Bikes,Mountain Bikes,769,792
Clothing,Caps,24,27.33
Bikes,Mountain Bikes,"2,295.00","2,675.00"
Accessories,Bottles and Cages,43.33,52.67
Accessories,Bottles and Cages,7.5,10.5
Bikes,Mountain Bikes,"1,160.00","1,069.50"
Clothing,Jerseys,243,283
Clothing,Jerseys,216,213
Clothing,Jerseys,483.33,522.33
Clothing,Caps,108,103.5
Accessories,Hydration Packs,770,823
Bikes,Mountain Bikes,773.33,928.33
Accessories,Helmets,280,369
Clothing,Jerseys,50,65.5
Bikes,Mountain Bikes,"1,147.50","1,123.50"
Accessories,Tires and Tubes,30,31
Bikes,Mountain Bikes,773.33,818.33
Accessories,Bottles and Cages,23.33,24.67
Bikes,Touring Bikes,247.33,227
Accessories,Helmets,87.5,95.5
Accessories,Bottles and Cages,10,11
Accessories,Bottles and Cages,6.67,7.33
Bikes,Mountain Bikes,"2,295.00","2,284.00"
Bikes,Mountain Bikes,765,668.67
Bikes,Road Bikes,814.33,654.33
Accessories,Tires and Tubes,4,3.33
Clothing,Caps,66,51.33
Accessories,Helmets,560,698
Clothing,Caps,69,51.33
Accessories,Tires and Tubes,172,199
Accessories,Tires and Tubes,23,20
Bikes,Touring Bikes,371,344
Accessories,Cleaners,87,96
Accessories,Bottles and Cages,140,150
Accessories,Helmets,175,203.5
Accessories,Helmets,303.33,330
Accessories,Tires and Tubes,83.33,86.33
Accessories,Tires and Tubes,27,29
Accessories,Tires and Tubes,251.33,302.33
Accessories,Tires and Tubes,12.5,13.5
Clothing,Jerseys,300,342.67
Clothing,Caps,72,73
Bikes,Mountain Bikes,773.33,835.33
Clothing,Socks,216,265
Clothing,Jerseys,150,178
Bikes,Road Bikes,"2,443.00","2,477.00"
Accessories,Tires and Tubes,326,355.5
Accessories,Tires and Tubes,6.67,7.67
Clothing,Caps,135,132
Clothing,Jerseys,50,50
Bikes,Touring Bikes,"1,192.00","1,260.50"
Accessories,Bottles and Cages,117,154.5
Accessories,Bottles and Cages,30,42.33
Bikes,Mountain Bikes,565,524
Accessories,Helmets,735,602
Accessories,Tires and Tubes,301,348
Accessories,Tires and Tubes,8.33,9
Accessories,Tires and Tubes,58,82
Accessories,Tires and Tubes,62.5,51.5
Accessories,Tires and Tubes,18,23
Accessories,Bottles and Cages,117,146
Accessories,Bottles and Cages,120,136
Bikes,Mountain Bikes,765,695.67
Clothing,Jerseys,243,262
Bikes,Mountain Bikes,765,818
Accessories,Tires and Tubes,455,539.5
Accessories,Tires and Tubes,145,147
Clothing,Jerseys,400,456
Accessories,Tires and Tubes,12,14
Accessories,Tires and Tubes,375,389
Accessories,Tires and Tubes,3.33,3.67
Accessories,Tires and Tubes,420,432
Accessories,Helmets,980,"1,034.00"
Bikes,Touring Bikes,"1,215.00","1,284.00"
Clothing,Jerseys,567,671
Bikes,Mountain Bikes,"2,295.00","2,156.00"
Accessories,Tires and Tubes,490,581
Accessories,Tires and Tubes,28.33,33.33
Bikes,Touring Bikes,794.67,734.67
Bikes,Road Bikes,814.33,800
Accessories,Tires and Tubes,195.67,216.67
Accessories,Helmets,455,503
Clothing,Caps,36,32
Accessories,Tires and Tubes,21.33,18.67
Accessories,Tires and Tubes,8.33,9.67
Accessories,Cleaners,80,108
Bikes,Touring Bikes,607.5,641
Clothing,Shorts,490,655
Clothing,Caps,54,51.5
Accessories,Tires and Tubes,228.33,225.67
Accessories,Tires and Tubes,22.67,23.33
Accessories,Tires and Tubes,11,13
Accessories,Tires and Tubes,45,49.5
Accessories,Tires and Tubes,350,393.5
Accessories,Tires and Tubes,36.67,39
Accessories,Tires and Tubes,630,646
Accessories,Tires and Tubes,50,59.5
Clothing,Caps,75,76.33
Bikes,Mountain Bikes,"1,160.00","1,225.50"
Accessories,Helmets,186.67,216
Accessories,Cleaners,99.5,113
Accessories,Tires and Tubes,2.67,2.67
Accessories,Tires and Tubes,472.5,598
Accessories,Helmets,455,476
Accessories,Tires and Tubes,172,175.33
Accessories,Tires and Tubes,16.67,17.33
Bikes,Road Bikes,180,174.67
Accessories,Helmets,385,292
Bikes,Road Bikes,"1,221.50","1,114.00"
Accessories,Tires and Tubes,37.5,42
Accessories,Tires and Tubes,27.5,34.5
Accessories,Tires and Tubes,10,10
Accessories,Hydration Packs,366.67,372.33
Accessories,Tires and Tubes,31.67,37
Accessories,Tires and Tubes,19,25
Accessories,Tires and Tubes,23,24
Clothing,Caps,24,22.33
Accessories,Helmets,507.5,508
Bikes,Mountain Bikes,180,183.67
Clothing,Jerseys,18,21
Accessories,Helmets,350,413.67
Accessories,Tires and Tubes,13.33,13.33
Clothing,Caps,49.5,47
Accessories,Helmets,420,421
Bikes,Road Bikes,373.33,369.67
Bikes,Road Bikes,180,225.33
Accessories,Bottles and Cages,36,49
Accessories,Bottles and Cages,11.67,16.67
Accessories,Cleaners,63.67,87
Bikes,Mountain Bikes,"2,295.00","1,942.00"
Accessories,Bottles and Cages,50,60
Accessories,Bottles and Cages,41.67,44.33
Accessories,Helmets,350,368
Bikes,Mountain Bikes,769,631
Accessories,Tires and Tubes,16.5,20.5
Clothing,Jerseys,378,395.33
Bikes,Mountain Bikes,"1,160.00","1,243.00"
Accessories,Helmets,17.5,15
Accessories,Bottles and Cages,6.67,8
Accessories,Helmets,402.5,313.5
Accessories,Helmets,280,367
Clothing,Jerseys,500,381
Bikes,Touring Bikes,"1,192.00",817
Bikes,Touring Bikes,371,279.5
Accessories,Helmets,151.67,177.67
Bikes,Road Bikes,270,297
Accessories,Bottles and Cages,120,96
Accessories,Bottles and Cages,108,111
Accessories,Helmets,262.5,289.5
Accessories,Tires and Tubes,163.33,173.33
Accessories,Tires and Tubes,42.5,47
Accessories,Tires and Tubes,18.5,20.5
Accessories,Helmets,437.5,441.5
Accessories,Helmets,367.5,452.5
Bikes,Mountain Bikes,773.33,704.33
Accessories,Tires and Tubes,21.33,25
Bikes,Touring Bikes,794.67,678.33
Accessories,Tires and Tubes,26.67,34.67
Accessories,Helmets,35,48
Clothing,Jerseys,918,961
Clothing,Caps,103.5,147
Bikes,Mountain Bikes,540,475
Bikes,Mountain Bikes,"1,147.50","1,246.00"
Accessories,Tires and Tubes,46.67,61
Accessories,Tires and Tubes,163.33,202.67
Accessories,Helmets,175,219.67
Clothing,Caps,135,162.5
Accessories,Tires and Tubes,150,193.5
Accessories,Helmets,291.67,312
Accessories,Tires and Tubes,20,23
Clothing,Shorts,210,251.67
Bikes,Touring Bikes,371,363
Accessories,Bottles and Cages,260,298
Accessories,Bottles and Cages,70,75
Accessories,Cleaners,135,155
Accessories,Tires and Tubes,192.5,213.5
Accessories,Tires and Tubes,38.33,43.33
Accessories,Helmets,151.67,170
Accessories,Tires and Tubes,32,35
Accessories,Tires and Tubes,21.33,24
Bikes,Mountain Bikes,"2,320.00","2,214.00"
Clothing,Caps,243,245
Clothing,Caps,54,61.5
Accessories,Cleaners,26.67,33
Accessories,Bottles and Cages,140,170
Accessories,Bottles and Cages,45,52
Accessories,Tires and Tubes,348,475
Clothing,Vests,254,286.33
Bikes,Touring Bikes,"2,384.00","1,897.00"
Accessories,Helmets,151.67,139
Accessories,Tires and Tubes,125,91.33
Accessories,Tires and Tubes,27,30
Bikes,Touring Bikes,794.67,931.33
Clothing,Caps,36,45.67
Bikes,Mountain Bikes,"2,320.00","2,701.00"
Accessories,Tires and Tubes,7,7.5
Bikes,Touring Bikes,247.33,248.33
Accessories,Helmets,420,478
Clothing,Jerseys,225,284
Bikes,Road Bikes,"2,443.00","1,959.00"
Accessories,Tires and Tubes,146.5,184.5
Accessories,Helmets,52.5,61.5
Bikes,Mountain Bikes,765,704.33
Bikes,Mountain Bikes,"2,320.00","1,998.00"
Bikes,Mountain Bikes,"1,160.00","1,075.00"
Accessories,Tires and Tubes,15,16
Accessories,Bottles and Cages,300,338
Accessories,Bottles and Cages,37.5,43
Accessories,Cleaners,13.33,14
Bikes,Mountain Bikes,384.5,392.5
Clothing,Shorts,606.67,688.33
Accessories,Bottles and Cages,81,74
Accessories,Bottles and Cages,140,184
Bikes,Mountain Bikes,765,857.67
Accessories,Bottles and Cages,115,141
Accessories,Bottles and Cages,20,19
Accessories,Helmets,490,492.5
Clothing,Shorts,945,"1,283.50"
Accessories,Bottles and Cages,30,38.33
Accessories,Helmets,268.33,322.33
Accessories,Tires and Tubes,652,695
Accessories,Tires and Tubes,16,18
Accessories,Tires and Tubes,15,16
Accessories,Tires and Tubes,157.5,178
Accessories,Cleaners,183,181
Accessories,Tires and Tubes,159.5,194.5
Accessories,Tires and Tubes,93.33,94.33
Accessories,Tires and Tubes,55,56
Clothing,Jerseys,135,139.5
Accessories,Tires and Tubes,105,116
Accessories,Helmets,455,505
Accessories,Bottles and Cages,73.33,98
Clothing,Caps,76.5,109.5
Accessories,Bottles and Cages,25,34
Accessories,Helmets,525,636
Accessories,Tires and Tubes,980,"1,021.00"
Accessories,Tires and Tubes,43.33,49.33
Clothing,Caps,63,68
Clothing,Jerseys,25,24
Bikes,Mountain Bikes,"2,295.00","2,069.00"
Bikes,Mountain Bikes,"1,147.50","1,045.00"
Accessories,Helmets,105,110
Accessories,Tires and Tubes,870,886
Accessories,Tires and Tubes,1.67,1.67
Bikes,Mountain Bikes,"1,147.50","1,322.00"
Bikes,Mountain Bikes,188.33,183
Accessories,Bottles and Cages,80,89.33
Accessories,Bottles and Cages,60,69
Accessories,Tires and Tubes,230,316.33
Accessories,Tires and Tubes,21,27
Accessories,Bike Stands,795,936.5
Clothing,Shorts,630,682
Accessories,Tires and Tubes,72.5,78.5
Accessories,Tires and Tubes,507.5,554
Accessories,Helmets,455,469
Bikes,Mountain Bikes,773.33,698
Accessories,Bottles and Cages,56.67,67.33
